thickness,rib1,rib2,bar,pos1,pos2,compliance,weight,sigma
4.100430617,51.07526269,11.22893599,355.0064236,238.8599354,295.927034,1.507305737,53.03042669,140541000
5.879328006,59.01386431,19.86259798,297.4755353,233.4316069,430.1637368,0.5609549,72.88573159,99376600
3.228747624,46.42651426,20.12268047,347.6533647,163.9914856,391.8789784,1.759112821,44.43905664,150780000
7.342605263,43.16001469,23.62410599,388.7754517,263.7606598,323.9735842,0.553476974,87.00360258,69481400
4.057630449,59.75207263,24.11777969,344.369815,124.461595,331.6790963,1.861536581,54.065997,163724000
4.048639184,56.3584209,17.4819843,285.5293591,241.7056287,242.7819768,1.433814349,53.2891356,161645000
4.564332658,54.16612388,17.45796279,349.5433978,133.7516577,220.475206,2.145600383,58.46830196,139512000
6.406206539,40.84961169,20.0164471,294.3844219,434.0154818,194.7305534,0.540732742,76.54510295,94112000
7.532461685,58.37715239,11.56832791,351.4500321,369.942155,295.1294643,0.408382923,89.40481257,76322500
6.032445686,24.04666168,19.31276798,360.0125293,208.8628797,270.9344987,1.058456702,70.90988773,83247900
7.922844927,38.19272309,16.42921519,291.0665788,408.1046032,241.9123151,0.376574199,91.51053248,77946500
6.84162861,52.91313922,17.45279034,372.6439331,159.0205718,269.9319012,1.040667943,82.15089471,92797300
3.820105915,37.95211902,24.90651199,310.78202,384.6543657,425.2975393,0.978609069,50.22148297,141641000
4.001118328,23.64465853,20.77244773,289.8035463,226.296158,234.0367289,1.610241306,50.81929296,145282000
4.421217121,31.74913896,20.97851013,352.0923846,407.0503977,392.260872,0.852145623,55.58289241,119622000
5.774288938,21.06061732,16.5162393,320.5877506,430.6315985,268.4819922,0.603112398,67.76563452,103865000
6.139012068,57.53415616,15.31005565,297.3814093,182.0910974,174.5173676,1.385315332,75.01944853,112055000
7.25722527,22.79538488,21.28309677,340.2157032,227.5166563,146.0459168,1.129726785,83.33598863,85502600
6.493354694,28.96869116,19.59614347,342.7835201,349.7744888,379.1050247,0.479678667,76.10496132,98448700
6.488828944,31.25926213,18.32664525,363.1986037,152.480776,316.3581009,0.986547348,76.17036299,88290800
5.707463999,59.7637649,15.21240368,386.5390886,236.1000793,417.026548,0.715431516,70.69111923,102920000
7.729285893,36.59338346,24.22356959,306.3714312,146.3639522,292.196021,0.775154269,90.30769459,89242100
3.440515045,52.5603624,10.81287586,280.0324573,380.5733404,296.6768101,1.16462273,46.40731913,187538000
6.467376354,38.014123,12.97231638,371.8375228,445.671827,257.5963157,0.545220903,76.10452458,91725900
7.895396061,57.19153874,17.99910023,385.4664558,206.5146301,241.3297668,0.79840065,93.95441108,89506900
7.952404214,20.55895573,21.9355095,310.5810179,224.4670009,192.0973445,0.819990477,90.19687477,99083000
5.367785035,45.66114966,14.58204077,288.851134,232.2588063,323.3364868,0.799874146,65.79423697,100796000
5.582872845,50.29282992,20.18611187,383.9013365,352.2446289,283.5294941,0.731159661,68.95929146,111875000
4.591900758,42.362904,18.39650004,387.7919644,126.0616376,361.3023622,1.7242116,57.91562344,116590000
5.200587382,43.3257696,18.05260025,305.7593893,431.8694777,120.597624,0.901859233,64.18241619,136450000
3.558213227,40.39619929,11.04623083,332.5073345,398.1360606,368.5817566,1.178566064,46.88547048,174962000
3.48102536,35.89174467,17.06452307,394.2671436,239.7951936,326.3575321,1.892763379,46.20796224,141572000
3.951212045,37.44113452,15.00338872,373.4649139,322.5225616,263.0955795,1.384303221,50.86076626,121747000
7.044588616,37.07833117,22.147364,309.232929,449.1709623,447.0343943,0.424257181,82.97447358,80619500
6.942110057,49.67956352,20.45227152,373.5208726,375.4701755,140.3887393,0.739011593,83.18369636,85651400
6.635570902,50.55868187,22.26812264,353.6266795,228.6034238,290.4395552,0.754908328,80.25417732,106876000
6.451105736,35.70049634,10.90452552,291.5034188,249.3086279,372.5541035,0.540873646,75.46387679,106844000
7.22047799,34.89720723,11.52863639,378.3024833,266.0902504,303.1402239,0.599067059,83.2481569,77516900
5.720841322,52.64807866,13.02540585,354.1334985,225.4318812,409.9411965,0.706506981,69.93761136,188474000
3.729020876,44.97906457,18.58168108,387.4385706,158.7039773,428.3667264,1.7620139,49.34190827,140302000
4.606064607,28.28725071,22.30602082,382.6738717,206.4423638,145.1239389,2.47617204,57.27299597,112612000
5.105205808,22.24324215,12.00221112,329.7345508,367.5691689,329.9946617,0.716778956,60.87813322,104640000
5.573379993,23.63460846,23.01932596,345.4622711,378.3471329,368.0306966,0.609630573,66.62906733,176292000
6.710475619,59.96776777,23.41619702,341.7427389,409.7546663,407.1481276,0.433240432,82.23643017,94291600
5.098880885,45.04900006,13.8525599,377.2392331,142.8045953,346.4075651,1.292500941,62.92871404,134190000
7.15489819,47.96472081,14.56211365,340.7035199,339.5339151,212.289764,0.57843054,84.51658858,88496000
5.579920283,24.10428723,10.17936233,374.8850659,179.767208,304.3242753,1.226480869,65.53485032,106140000
6.227447295,39.79207829,10.03039482,391.6862655,132.4824747,324.8464552,1.166725519,73.54145008,100368000
5.866459276,51.81832084,21.61824128,395.5245572,123.6045617,352.8536216,1.232901438,72.21308517,105139000
6.569061605,20.58805027,15.49102505,298.9000994,333.6045405,161.3441077,0.779432703,75.49529852,101174000
4.320108452,44.13258931,14.59867915,349.8020322,153.4186873,433.5428217,1.236435255,55.00520006,128205000
7.870682282,24.78303011,16.58779195,320.4411098,439.7461585,271.3172563,0.374003151,89.21674351,87828300
5.312443751,44.47371684,22.62974804,379.1738321,154.3340216,170.8587902,2.227931419,65.84000265,116503000
7.982631938,42.95542091,10.97722058,289.0988788,312.0649422,210.9009383,0.519402776,92.03882235,128214000
4.163093106,29.52241518,15.01922144,364.5933285,358.6428858,314.9407718,1.105146771,52.42472629,147470000
6.174123651,43.60740466,14.60509305,368.2011141,384.1755905,307.0911172,0.556874322,73.87105432,98515300
3.663892633,23.30857199,17.77740798,282.7098267,200.2317013,196.8493508,2.253950891,47.29759131,157817000
5.224451805,55.47992796,13.46946584,399.4272421,168.5513033,120.3181892,2.736948337,65.09156791,117110000
5.814948249,27.44665298,13.2482903,322.1696522,326.6299904,246.1134841,0.731770127,68.47278937,116762000
7.654224656,31.05219857,23.43912159,325.7290733,343.562065,139.5127743,0.658505038,88.70877804,95726700
5.686422979,31.34215064,12.80670841,295.8066429,148.2803784,335.8781899,0.99332286,67.52429037,112650000
5.042920362,28.66884174,23.99946955,326.1651081,446.281537,446.4829347,0.708523347,61.83020969,114373000
3.926602825,28.37436426,16.15924928,384.1480492,255.0271538,228.8588159,1.999970387,50.09322782,138680000
6.680132735,33.26641354,19.50121658,321.9749538,298.7679954,121.1484356,1.012150358,78.47365448,83105700
7.095890547,54.38007093,12.56217278,384.3371301,350.1826415,311.4826718,0.473931801,84.4270164,72264300
6.879704206,45.09211619,11.50865926,318.6603614,203.5426248,350.4776198,0.619756791,80.96125011,81062800
4.027648734,45.93072437,18.23697395,301.2447053,280.7183265,272.2196116,1.215961179,52.41731368,135478000
7.656616897,26.06904973,11.17712308,375.2684861,266.8616225,189.029618,0.821835973,86.51489342,86777900
4.70882487,32.82309985,24.68279104,389.3620242,448.7684363,364.5504234,0.82042868,58.84898827,102806000
4.351142257,25.49518666,13.53357325,307.7180267,202.1705262,211.1279985,1.818972718,53.87882244,162275000
5.507739733,47.8322051,20.72153871,379.3044399,219.9830228,269.2907409,1.208539731,67.99753623,107953000
3.34688933,33.68253476,15.82614786,302.6467,434.2387838,219.9714631,1.343103598,44.6807234,164025000
3.47209656,57.89150302,21.68153498,379.9699798,238.7916756,175.1262641,2.937324501,47.67202326,168684000
7.121280588,58.89011416,18.68136736,312.4000088,361.6438992,400.0872032,0.378997857,85.96580799,72772400
6.480955213,41.20459809,14.85090445,302.7250659,308.6174935,274.0004324,0.581916935,76.79486394,104254000
3.679235985,41.13988926,17.73088033,378.1772772,443.3355916,322.8554122,1.298341704,48.54689615,140569000
4.051561652,57.02073729,10.78997774,349.6197767,247.3889753,212.8347762,1.791383298,52.90889683,154362000
7.628458808,20.69946424,17.75038832,367.2183628,343.241186,181.0943081,0.624585028,86.38584589,80260300
6.223283014,57.58299961,19.47609906,308.7645598,312.0495099,173.8874514,0.823996084,76.34732569,108199000
7.225785473,26.65462705,22.56093116,396.6676714,151.7935234,363.5229379,0.778508852,83.64088454,81256200
5.97580434,24.48983962,23.14874707,287.3509643,135.6662173,362.4952782,0.89502375,70.77226365,82926100
6.143505922,30.41706766,11.32915735,322.7854755,412.3716587,148.6045222,0.720524287,71.85653088,167137000
5.833951742,43.03867824,12.36121657,342.0826456,287.3244746,431.2507874,0.572225889,70.10345064,116558000
4.71793851,34.68734018,12.11132176,381.104306,260.8003192,286.9207525,1.235841199,58.09254473,108204000
6.325907715,54.25303696,14.6756254,371.1271311,194.2596594,416.4835352,0.661518631,76.57159805,89139700
7.557959711,29.61636086,24.86998373,299.558743,415.2326571,198.3307793,0.445137054,87.71191976,73067700
6.411689694,57.43151398,10.62562112,290.1906299,178.151701,300.547925,0.838025007,77.37656512,85600500
4.984275548,50.76813583,22.31764156,384.9183769,214.9795523,359.4280471,1.000289937,62.94896111,111123000
7.261020082,29.17855579,17.22525969,394.0646042,277.2689086,285.0741765,0.628269339,83.65818366,74990200
6.367269149,24.82245595,13.86569869,370.2378237,243.8913056,250.640752,0.929249132,73.76951892,111026000
3.315234949,30.00133629,19.4288542,327.3173739,237.8919313,297.3017187,1.76829431,44.36377313,158445000
5.649528334,53.82915791,12.61853794,324.2546843,408.6939649,199.4781685,0.699807468,69.27220817,104999000
4.147590292,35.37685094,24.77389399,329.9994116,342.4465542,158.1289217,1.479830264,53.35958871,172770000
4.344108835,54.0794974,15.73020483,301.1934617,355.8587956,282.4553392,0.883176992,56.05677463,129648000
4.707073479,30.51438147,13.05873479,290.9223078,431.3780578,400.2672346,0.712206814,57.72925262,113145000
5.757675337,25.98531399,15.03308316,370.4937506,182.5482735,394.4385284,0.853316278,67.93416688,91556900
7.087788379,40.10340204,13.61451101,298.2353927,340.3245661,266.3569496,0.476345218,82.76688605,77100500
4.066236904,32.19561514,17.98042385,364.253657,255.6636837,227.4997887,1.704405778,51.85441437,155556000
7.828830325,31.78551874,24.49905674,296.6062994,413.5454173,147.2728957,0.486144375,90.75378506,95777500
4.918116562,53.86302536,21.73921551,321.0481427,387.9442312,302.004267,0.727594319,62.46761559,110399000
4.855046112,38.12201164,11.76131365,342.1908371,226.678102,385.5811797,0.889231657,59.71006865,101073000
7.71979456,41.45758981,23.47015879,290.3157914,391.5774677,318.7317922,0.348740322,90.74159527,80152800
6.416198463,25.42120797,20.64927116,292.8292475,175.9629387,144.5201711,1.597563579,75.05335343,117822000
5.428783812,46.67591654,18.73737676,382.4957339,196.6419804,231.9613423,1.522631186,66.89071869,184105000
4.405393024,20.25852178,11.64874076,312.9602539,145.1039164,304.8018133,1.627214972,53.88301639,128672000
5.946925989,57.65450772,21.83165125,345.1560407,300.6378972,354.5266077,0.588089111,73.66346468,95647800
5.172775529,32.90982666,17.88454284,298.249369,253.756661,321.2714194,0.820209317,62.9775921,89373800
7.549764826,57.11374361,14.69044486,392.9639589,216.2046275,232.7091261,0.857665399,89.82406057,83968300
5.560227458,33.86066224,24.52199614,318.1328146,338.5940699,150.677821,0.988666363,67.59292243,122144000
7.958160866,21.57052315,13.59000261,286.548678,424.555307,402.2081729,0.343077904,89.2747785,141079000
4.022142458,49.10326719,20.92681501,358.5336787,283.6208423,448.3248798,1.05444636,52.75742966,135263000
4.992710273,41.18749407,14.13701588,295.902204,328.9871244,274.6505679,0.77334232,61.54683205,105194000
3.903608524,26.15606251,13.54078611,339.2692158,280.5563626,411.7251731,1.099846863,49.5496091,133026000
7.00325457,35.98897334,21.0773265,377.7976191,210.8894613,170.2677896,1.216414737,82.2915178,102697000
5.719144025,43.26191627,17.9302349,339.6166843,405.6715711,190.0993945,0.748022767,69.48937399,106910000
4.774999023,46.50320993,21.3534615,384.4502671,129.8705393,161.7461642,2.977866368,60.35034366,120132000
6.231780039,55.39331954,19.17346896,313.3709163,283.3437232,447.7711303,0.487156602,76.1764371,85427800
3.352210426,30.90020454,20.40218159,357.5492729,347.6083098,412.0872201,1.386712224,44.83431018,153351000
5.220754176,57.27381494,11.14801763,289.2909464,421.3845333,343.2455252,0.594527167,65.00692456,105157000
5.733821204,53.41100026,15.90250806,324.668146,448.1312592,446.762786,0.574583239,70.42284933,115716000
6.939154588,53.1028599,22.80599223,321.77179,150.8108188,180.6845711,1.341927091,83.82610769,95034700
3.944405304,45.76661933,20.98938126,306.9547347,410.6766149,373.7487126,0.925771505,51.74135873,165613000
3.843881535,33.93037495,21.18141192,389.8001084,357.9530387,396.6147421,1.182069187,49.96233071,145516000
4.411909289,29.41006091,20.37815023,382.0389127,335.7951255,363.8616798,1.002276879,55.27164247,133665000
5.438959335,57.44908515,20.80437499,311.41316,362.9702054,260.0455923,0.673366426,68.16933554,113282000
5.741497164,39.50300444,16.88494151,343.1478652,252.1166298,217.1067541,1.09331822,69.25590926,99845400
3.825733344,25.60403218,18.69039715,294.1465438,151.4485346,127.7127385,3.497183789,49.08519154,168129000
4.601333476,56.46913516,18.52775108,389.2932631,265.2406493,379.8632818,1.011326798,59.11241857,110460000
4.443767533,38.96934473,11.81712801,283.8834161,232.985941,358.2426118,0.929211476,55.6641224,131931000
7.914867804,46.17889715,19.74717069,294.6178741,427.4776133,159.3649851,0.439583756,92.93110433,127681000
6.994375864,36.24744846,24.73282599,394.7723009,161.1637354,427.4037728,0.640671986,82.65973265,86412600
6.991456079,46.55323635,20.51547408,331.3082103,242.3010232,184.9973198,0.936051092,83.34460989,96144600
6.392111536,28.50124415,14.39807172,306.5264395,332.0538712,183.6149594,0.745879292,74.46954065,114300000
5.934919354,47.32121154,17.5211042,330.4053412,198.9517868,441.4836506,0.636395221,72.07564649,167656000
3.249032876,34.81356474,21.50916127,304.7154736,198.6562943,218.3050769,2.501869882,44.08670884,185236000
7.132069,58.11054987,12.44592018,376.2955313,438.4518184,288.897396,0.438386162,85.24048611,84243500
5.988562333,46.44140429,12.2490077,335.7728625,235.2884243,132.1799293,1.449054272,72.01302714,112214000
4.694222035,45.57637181,13.72145067,332.2788327,317.6797683,224.1100187,1.097837206,58.84233864,116081000
4.153679321,26.4328495,23.54724912,308.1704908,216.9272954,227.1046583,1.652867233,52.71141126,160577000
5.146806294,37.16365083,11.86900707,281.4857827,313.0063017,430.9633226,0.618531754,62.56389124,217430000
4.383567656,45.33706286,12.90814393,396.91047,230.5760048,380.2870564,1.296175193,55.61180228,124954000
4.224381904,40.90356393,19.39039584,317.9142532,185.9596141,301.0458764,1.456012805,54.14778676,151121000
5.926481743,26.33511906,13.71968195,327.8417596,215.423126,205.6219969,1.237630196,69.51976056,119620000
4.519840341,25.30138833,12.38536922,316.1943727,242.8495015,352.0226192,0.964955857,55.43006644,121214000
3.912333961,54.14234092,14.53025561,314.8670856,138.318697,369.7419898,1.532077806,51.53961467,129289000
3.706033039,29.02213802,19.28113014,348.8676575,214.1754114,276.2885391,1.778735571,48.15855031,150276000
5.056134132,31.96173083,10.43201141,283.5252916,124.8411789,317.8256491,1.320894689,61.09056477,119123000
6.308971228,41.50897324,11.90787357,372.4794609,400.7809367,284.7477372,0.558073284,74.74980962,97767900
5.478839281,38.265353,14.18432689,303.5512296,218.0609117,331.3029999,0.834724255,66.21464228,103186000
6.676438202,57.71027331,12.06599664,282.9603622,171.5514051,121.9343962,1.610692233,80.3439275,91809000
4.678191543,34.26126423,11.07474059,333.9400831,330.963574,152.4344287,1.311639638,57.58192455,127550000
5.735904419,32.527634,14.00352885,360.9830078,270.632341,134.641193,1.477318496,68.24880723,212807000
6.156507576,39.60889494,16.06830313,328.8465398,336.8730967,365.7193289,0.515681631,73.42769536,98583200
5.939178482,33.10323983,17.76804402,324.0392086,440.3520744,277.8934803,0.551914578,70.72556687,96237600
6.237602886,44.8848155,15.14024906,366.7022005,324.3287617,279.0510681,0.645883204,74.71381556,94703100
7.5264245,48.30461694,13.67317891,307.1808027,162.9379955,310.0201839,0.708748809,88.33316026,82823300
6.619295426,52.75932267,16.89825738,335.5424139,396.6575635,335.7398528,0.449709173,79.72968761,93580100
4.61113438,55.62105286,22.50206098,350.6817599,253.5510672,139.0932976,1.876749681,59.45676198,142350000
3.282787794,24.37260098,22.48751016,347.9286496,191.639582,286.1289666,2.088851572,43.90173566,200962000
4.434853851,54.81624149,20.61181579,284.0771528,140.1116057,381.736111,1.167291704,57.41125937,144168000
4.505036413,34.84320827,10.71261453,372.8996692,346.5007444,392.1653023,0.879330155,55.88089459,124549000
6.278837626,51.35227805,23.66078224,363.6331407,409.5862715,401.7547088,0.498677809,76.7205848,107202000
4.439949954,23.97382983,24.70600766,328.4093099,266.2240736,439.6113026,0.904874406,55.46878749,142739000
4.112464655,58.95559049,22.33092767,283.4139633,387.063949,134.2411069,1.229930728,54.46440505,154061000
4.331762416,28.3485973,13.21218922,342.7159319,420.2315432,269.0851996,1.001487167,53.87337026,133614000
4.808442942,39.54742051,16.80574036,369.26346,263.3876546,263.372161,1.179334619,59.76593086,119689000
3.569432558,54.79186049,12.96338096,328.039674,353.2589285,294.060294,1.291535138,47.97526108,185131000
6.723644889,33.33819617,17.61807953,327.4537939,221.3147352,406.3117902,0.533494756,78.71445811,76703700
6.531179984,28.59268994,17.89925857,397.3497279,274.708482,447.524551,0.538648149,76.26137639,103485000
6.442837857,26.82925171,12.89269639,338.9269812,247.3056853,248.8476761,0.846234053,74.63513201,110077000
4.302371833,22.75058532,16.23309253,393.8990218,218.4751439,355.3153681,1.340933914,53.39812338,121114000
5.276908643,27.39814825,13.44692879,304.1667744,285.1928162,325.3603862,0.751868805,63.14395969,98836700
5.064997019,26.21202908,11.36107487,348.311121,359.5681267,402.6984431,0.7116089,60.76815612,126879000
3.233930134,35.56043111,24.6699557,366.9064607,154.0931457,433.2387766,1.864162893,44.14830388,175365000
6.017254889,54.62608051,22.08256579,296.2669181,388.394898,177.2926778,0.668675071,74.12956883,114973000
5.352414082,57.60796913,22.17484908,369.0848609,300.1090719,236.6270803,1.002080331,67.39415155,104456000
3.519239703,55.59149866,20.43171817,336.1559465,379.6416995,412.652722,1.176030264,47.95216234,150000000
3.756578818,58.49555403,11.4337012,324.483231,432.7322413,281.3544691,1.112091639,50.02357133,141665000
7.722984073,38.85165446,11.28877007,356.0559167,274.1771077,445.5681155,0.388128575,88.8562581,80019200
3.299579666,37.41412146,16.77151573,284.5090476,188.7941458,280.298504,1.927255565,44.47289149,179114000
7.760028506,53.0573853,22.77006372,385.0730997,153.2560663,436.8251279,0.533032117,92.58674033,76546800
4.467958687,31.66660326,23.06107604,365.2705842,224.9343251,312.8848223,1.259888898,56.20189274,128671000
6.848654203,36.82745164,13.26403113,374.7508506,150.5401317,183.3399016,1.530661609,79.89184991,101797000
5.163819951,50.88292789,21.88231176,349.8693988,417.1956723,336.3521003,0.668189742,64.7938103,95872600
7.372316489,43.49956902,11.70223093,347.1343733,325.1951699,393.3956587,0.395726628,85.88176106,85028700
4.355640154,44.92665925,14.07297951,328.5788926,292.6486465,372.9334243,0.923618531,55.38448566,122547000
5.185323581,44.72739098,12.23135148,355.7294795,376.0623171,331.0245131,0.710173985,63.64098241,97216500
5.481613391,58.96467228,21.75148895,306.7191765,305.8211808,184.4510688,0.973438374,68.84626085,113385000
5.728812884,29.82584724,11.4730956,394.4993092,235.7984801,429.6347167,0.741544289,67.6739275,95780900
7.823261601,56.87999856,12.07463788,286.6149688,227.73238,157.7633339,0.89794811,92.36140962,112432000
6.084448652,54.9653682,22.10636705,396.4111574,245.3684149,256.1082918,1.006193564,74.87761152,91484300
7.698322911,53.3437532,23.83806435,317.5838088,436.3390026,166.9722763,0.449907766,92.10053575,73707000
5.26994418,46.98041602,15.95937474,309.7866568,437.0903084,420.6814017,0.615690872,65.0314579,102005000
3.580546832,49.53544554,12.76410457,356.7052853,262.8144782,230.3285753,2.016353842,47.76043058,167275000
5.125340062,51.46163581,21.19188233,315.9229024,293.5410028,344.8518232,0.720245107,64.38279808,103110000
6.875036043,46.26058502,19.51206587,391.0778884,195.8524915,374.7907601,0.682983648,81.97262868,80014900
3.832417664,58.82760845,17.16799991,288.292491,150.1308795,264.1091162,2.009684782,51.19234676,164870000
7.779305686,29.14936303,16.76286968,341.0143965,385.4633289,426.9918948,0.361003135,88.88306249,82192100
7.515224249,58.52745214,13.23969796,307.4640743,435.8979465,273.1080371,0.37572953,89.45210963,87357300
4.488165021,56.53190341,16.04729211,312.0281933,158.2757075,171.5880458,2.299773519,57.75157064,146588000
3.289776466,36.29341214,18.89657486,376.7671231,205.9820181,311.7705955,2.059712847,44.43085911,151585000
3.991127709,55.29989452,24.28351574,337.0711311,362.1517756,347.148116,1.005302494,53.07923627,133311000
5.209767086,52.37711437,18.30946077,320.0525128,201.2975958,355.6258568,0.869026452,65.09130246,118119000
6.759956095,34.92791489,13.36182819,327.9918132,342.0899832,308.1890633,0.487201852,78.78232785,92829500
5.409448489,55.24659956,20.49186527,349.3439013,237.711497,386.9192894,0.735139819,67.62942782,95156700
5.034696712,23.14921824,10.0887779,304.3937699,172.0379157,445.8422169,0.849821712,60.10353174,113446000
4.934193088,22.95878494,11.7452295,286.132942,334.2982344,327.7177338,0.723242514,59.24492657,99864200
7.110810612,21.71799657,11.13725585,292.951713,167.0167698,272.0373745,0.884934251,80.51106078,78681500
3.220683438,56.64278348,11.4154821,379.0837498,420.3906253,135.1342639,2.276655824,44.43885144,157016000
3.74139571,35.2877617,12.62996255,397.5790363,302.5704995,316.1294287,1.488270583,48.48406736,157508000
5.486446721,41.11204168,18.95555545,385.4888544,408.940889,239.261047,0.793649757,66.99392343,127793000
4.70063785,58.73065845,20.30364374,345.011313,429.2323563,396.1386888,0.749931338,60.46642641,105075000
6.065453995,47.55769742,13.79103226,313.1348313,197.0801053,373.2037968,0.688319279,73.07403672,78608000
6.833457022,41.54869943,15.75416148,395.4034106,201.9845331,397.9830031,0.639214329,80.56478935,88467400
5.350091838,39.01327709,20.57562154,280.6481008,262.4908123,364.4139946,0.678236354,65.55423614,95675000
7.30381842,33.28424807,20.54367319,372.8042619,282.1864209,131.0313991,0.999385016,85.00513776,96076900
4.760558971,33.20991186,14.88613407,319.4827609,448.394183,189.6383194,0.887088849,58.62072712,103331000
7.869715463,56.26469299,13.49754893,333.6122527,377.0590442,165.1884049,0.51743297,92.96124369,88108800
4.428423428,42.88031241,11.3738352,314.9507959,315.2163336,371.56495,0.833330204,55.76874705,144837000
5.245537599,25.65777975,20.76242644,376.2387719,345.073988,126.0393812,1.333942215,63.32460996,111734000
6.75608909,45.62638782,22.59740025,324.8392349,210.340647,324.4326642,0.665693788,81.00596518,80761100
5.380183413,49.47240015,11.73351731,309.8967406,196.165615,265.5163334,1.106449902,66.0082465,120187000
6.518461587,38.73174049,19.76622663,327.5997389,306.4364573,332.8948776,0.51845081,77.44773511,87009400
4.867928766,22.04392953,24.38551165,376.5597401,375.0463368,168.9513983,1.252226836,59.55665495,104766000
4.418603673,28.00468212,21.52356941,355.3481928,175.6078083,267.7107035,1.868752814,55.31914763,143847000
6.809782488,36.6051356,23.86083686,317.7886001,403.5144823,154.930392,0.604934574,80.68229548,84295700
5.356884967,41.4320239,13.87547565,289.8721221,316.710908,329.6426332,0.634206855,65.23834606,105391000
4.239063103,32.39270035,23.29678772,344.6765723,236.9987389,390.9382321,1.11478214,53.9686563,118293000
4.872393763,43.86755596,12.37351437,388.9238356,243.5862201,377.4084935,0.977263116,60.40442495,98882000
4.768516894,50.94241495,11.5312374,285.3370257,260.3448067,439.4002949,0.70878604,59.85216959,108980000
4.19496765,45.87766748,18.16819199,333.6788336,396.1484699,131.4501421,1.404776221,54.11410184,166944000
7.88678702,24.98518473,22.83667876,346.9421869,221.2494162,442.7948054,0.419535138,90.23516017,71240600
7.03917627,57.48234516,23.84800256,352.1947512,157.6578485,205.3391047,1.214381153,85.5328144,89320500
7.612678235,21.81717866,19.10972727,302.3284208,418.1552504,376.3979878,0.362502887,86.54361743,83712500
4.66693656,51.13200127,14.46934225,325.2867085,152.9001809,338.6692572,1.307798667,59.05936541,124630000
3.458973972,31.51658411,13.19722006,397.9702823,356.547182,318.6286313,1.615969945,45.5095961,145458000
3.571966273,36.22763045,24.34104682,354.3063765,421.9992941,137.688383,1.829130726,47.56977222,170448000
5.231348191,42.28239385,20.27953311,392.6412655,207.970695,222.4091392,1.603473564,64.60164062,109569000
4.543200699,28.25105076,24.19390821,359.8671937,122.7978112,287.787171,1.959519175,56.78529908,134500000
4.088747771,37.74018585,21.10388528,370.8870616,303.3920782,251.6491647,1.437759313,52.67401202,149187000
7.019714542,55.97622536,22.0238955,344.0495797,236.2966929,214.8288819,0.858439232,84.93085836,89077200
4.323849168,21.14945043,15.77257763,380.5979901,232.7885576,166.0713703,2.401693411,53.45854642,153159000
5.824563599,55.6564535,14.12121365,369.6890211,122.9992901,284.521691,1.44163782,71.41482397,102778000
3.715780778,34.4501152,23.0033817,359.4859424,270.1629116,362.0161048,1.419005603,48.82625428,150978000
7.080437647,33.79446551,21.77198775,366.303996,249.9668796,314.121816,0.610311369,82.91119291,70605000
4.262441284,20.92307274,11.87583034,296.4017032,433.8047026,143.9226956,1.135458875,52.56444309,146065000
6.83765165,20.51175005,20.46497018,339.5173875,249.624722,298.6206987,0.657016173,78.73235372,88457100
7.250187268,47.86770647,15.06099281,371.5692157,441.1607386,285.5930885,0.430576272,85.56102705,77674300
6.287592729,56.71991432,17.27040982,373.1772667,386.1682441,386.511588,0.493110356,76.70509817,109061000
5.158250935,20.28646965,17.30908594,347.5251509,329.2991531,305.7475281,0.797036433,61.68742405,102833000
6.614463364,40.80723358,22.73571431,378.9514714,234.4523431,150.7803517,1.298577857,78.99929278,98188300
7.64920419,44.55030937,23.33591951,392.508716,271.3272555,422.3467829,0.413283826,90.37843,95636600
4.190405813,23.85833116,21.04072117,367.9779732,191.9941214,375.2151478,1.398534258,52.7194324,131841000
5.421187316,24.19325215,17.18744274,397.2102287,287.8613343,182.9939268,1.330615108,64.62304461,112762000
3.339050198,47.44497842,14.63621011,300.7359676,351.7135164,178.1442096,1.652021765,45.30869664,176723000
6.665033772,27.7975586,13.57477707,334.4610602,332.4734228,201.7097789,0.694101912,77.04293942,91020400
5.981917225,58.78303354,10.24451934,291.594264,403.8803815,179.1286187,0.650211937,72.98379807,100597000
6.571582162,45.98823122,22.05432142,344.3157858,397.7433305,305.8366336,0.475914403,79.04982422,96895300
6.512773847,21.60372269,11.77286761,352.7917541,290.2266345,244.3749763,0.773578134,74.63993051,106220000
5.318720211,22.54234332,11.67713799,373.8774485,383.2065708,418.0474472,0.684558524,62.96612605,120887000
5.847087394,40.24692289,18.3769364,343.5276184,143.5729774,126.680425,2.271135947,70.55421413,128351000
4.482253008,34.41102661,24.1635937,306.0081155,217.2566018,180.9128794,1.791391245,56.63552207,149086000
7.419638402,51.10265047,21.25118856,314.2021808,311.5163567,426.6493798,0.369570757,88.50951634,83813000
5.012454309,59.5171457,22.23579778,386.7720833,389.9237947,159.8092501,1.165133889,63.97264815,96534100
6.341973109,21.78407472,18.21798708,325.5265719,218.932461,245.2852448,0.963336759,73.65735757,182355000
5.279861943,25.88054754,16.3781488,361.8039987,303.6712978,128.6706163,1.482993573,63.2986274,103603000
4.267684652,28.70644595,24.07190629,385.2918735,219.467486,166.3790583,2.556927791,54.04791952,160517000
5.602505186,22.09470907,15.456441,306.7680675,338.8017277,279.5286856,0.673100308,66.06435265,91367500
5.407504132,41.37110277,10.01758464,333.391385,247.7655137,326.7036974,0.821619458,65.3965391,92789000
6.011499274,33.41043696,16.25844774,351.5677201,412.6398304,435.4506245,0.549046531,71.33738162,101031000
